CustomerID,Gender,SeniorCitizen,Partner,Dependants,TenureMonths,MonthlyCharges,TotalCharges_clean,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,PaperlessBilling,FiberOpticFlag,MonthlyContractFlag,EstimatedRevenue,TenureSegment,ChurnValue,ChurnProbability,ChurnRiskPercent
5859-HZYLF,Male,No,Yes,Yes,26,19.15,515.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,497.9,Loyal,0,0.0016856678,0.17
5862-BRIXZ,Male,No,No,No,46,60.75,2893.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,2794.5,Loyal,0,0.032902583,3.29
5863-OOKCL,Female,No,No,No,10,18.85,163.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,188.5,Established,0,0.1001459,10.01
5868-CZJDR,Male,No,No,No,1,31.35,31.35,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,31.35,New,1,0.7484045,74.84
5868-YTYKS,Male,No,No,Yes,1,20.25,20.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,20.25,New,0,0.28385496,28.39
5868-YWPDW,Male,Yes,Yes,No,6,84.2,519.15,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,505.2,Established,1,0.7801234,78.01
5871-DGTXZ,Male,No,No,No,32,19.8,607.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,633.6,Loyal,0,0.014963853,1.5
5872-OEQNH,Female,No,No,No,60,44.45,2773.9,DSL,Yes,No,Yes,No,No,Yes,One year,Electronic check,Yes,0,0,2667.0,Loyal,0,0.049178038,4.92
5875-YPQFJ,Male,No,No,No,1,69.9,69.9,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,69.9,New,1,0.8673372,86.73
5876-HZVZM,Female,No,Yes,Yes,6,55.9,365.35,DSL,Yes,Yes,No,No,No,No,Month-to-month,Credit card (automatic),No,0,1,335.4,Established,1,0.14617574,14.62
5876-QMYLD,Female,No,Yes,No,23,20.05,415.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,461.15,Established,0,0.020515826,2.05
5879-HMFFH,Female,No,Yes,No,72,88.05,6520.8,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),No,0,0,6339.6,Loyal,0,0.010535928,1.05
5879-SESNB,Female,No,No,No,11,75.25,888.65,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,No,1,1,827.75,Established,0,0.5082935,50.83
5882-CMAZQ,Female,No,Yes,Yes,5,34.25,163.55,DSL,No,Yes,No,Yes,No,No,Month-to-month,Electronic check,No,0,1,171.25,New,0,0.25950724,25.95
5883-GTGVD,Male,No,No,No,19,99.95,1931.75,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1899.05,Established,1,0.640311,64.03
5884-FBCTL,Female,No,Yes,Yes,72,25.1,1857.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1807.2,Loyal,0,0.00072369445,0.07
5884-GCYMI,Male,No,No,No,1,69.4,69.4,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,No,1,1,69.4,New,1,0.7968854,79.69
5886-VLQVU,Male,No,Yes,No,35,89.85,3161.2,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,3144.75,Loyal,0,0.30714673,30.71
5887-IKKYO,Male,No,Yes,Yes,58,94.35,5563.65,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Bank transfer (automatic),No,1,0,5472.3,Loyal,0,0.006952679,0.7
5889-JTMUL,Female,Yes,Yes,No,50,95.05,4888.7,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,4752.5,Loyal,1,0.48092014,48.09
5889-LFOLL,Female,No,No,No,13,84.6,1115.2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1099.8,Established,1,0.7347616,73.48
5893-KCLGT,Female,No,No,Yes,72,19.75,1567.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,Yes,0,0,1422.0,Loyal,0,0.0011412259,0.11
5893-PYOLZ,Male,No,No,No,56,81.8,4534.45,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,4580.8,Loyal,0,0.03363089,3.36
5895-QSXOD,Male,No,No,No,9,70.05,657.5,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,No,1,1,630.45,Established,0,0.30078855,30.08
5896-NPFWW,Male,No,Yes,No,3,50.15,168.15,DSL,No,No,Yes,No,No,No,Month-to-month,Electronic check,Yes,0,1,150.45,New,1,0.6977197,69.77
5897-ZYEKH,Female,Yes,Yes,No,67,105.6,7112.15,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Electronic check,Yes,1,0,7075.2,Loyal,0,0.21685722,21.69
5898-IGSLP,Male,No,Yes,Yes,31,89.3,2823.0,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Electronic check,No,1,1,2768.3,Loyal,0,0.053007092,5.3
5899-MQZZL,Female,No,No,No,13,75.0,999.45,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,1,1,975.0,Established,1,0.4597843,45.98
5899-OUVKV,Male,No,No,No,31,94.5,2979.2,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2929.5,Loyal,0,0.5209086,52.09
5902-WBLSE,Female,No,Yes,Yes,70,20.15,1411.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,1410.5,Loyal,0,0.0010587984,0.11
5906-BFOZT,Male,No,No,No,1,19.5,19.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,19.5,New,0,0.42183638,42.18
5906-CVLHP,Female,No,Yes,No,45,54.15,2319.8,DSL,No,Yes,No,Yes,No,No,One year,Credit card (automatic),Yes,0,0,2436.75,Loyal,1,0.16044605,16.04
5906-DVAPM,Female,No,Yes,Yes,55,75.0,4213.9,DSL,Yes,Yes,No,Yes,Yes,No,One year,Credit card (automatic),Yes,0,0,4125.0,Loyal,0,0.004902948,0.49
5908-QMGOE,Male,Yes,No,No,15,74.2,1133.9,Fiber optic,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Yes,1,1,1113.0,Established,1,0.6600073,66.0
5909-ECHUI,Female,No,No,No,1,56.25,56.25,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,0,1,56.25,New,1,0.8280765,82.81
5913-INRQV,Male,Yes,Yes,No,34,90.15,3128.8,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Mailed check,No,1,0,3065.1,Loyal,0,0.095193796,9.52
5914-DVBWJ,Female,Yes,No,No,18,85.45,1505.85,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Electronic check,Yes,1,1,1538.1,Established,1,0.53485376,53.49
5914-GXMDA,Female,No,Yes,No,32,19.3,593.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,617.6,Loyal,0,0.041266527,4.13
5914-XRFQB,Male,No,Yes,No,72,115.8,8424.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,8337.6,Loyal,0,0.03439082,3.44
5915-ANOEI,Male,No,Yes,No,70,79.15,5536.5,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Mailed check,No,0,0,5540.5,Loyal,0,0.034600724,3.46
5915-DGNVC,Female,No,Yes,No,49,71.8,3472.05,DSL,Yes,Yes,Yes,No,No,Yes,One year,Electronic check,No,0,0,3518.2,Loyal,0,0.10779835,10.78
5916-QEWPT,Female,No,Yes,No,2,69.0,147.8,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),No,0,1,138.0,New,0,0.51131046,51.13
5917-HBSDW,Female,No,Yes,Yes,37,19.35,683.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,715.95,Loyal,0,0.03876174,3.88
5917-RYRMG,Male,Yes,No,No,32,19.8,587.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,633.6,Loyal,0,0.01709937,1.71
5918-VUKWP,Female,No,No,No,32,20.55,654.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),No,0,0,657.6,Loyal,0,0.017264891,1.73
5919-TMRGD,Female,No,No,Yes,1,79.35,79.35,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,79.35,New,1,0.7478335,74.78
5919-VCZYM,Male,No,No,No,2,20.05,42.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,40.1,New,0,0.09892589,9.89
5921-NGYRH,Male,No,Yes,No,64,73.55,4764.0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Mailed check,Yes,1,1,4707.2,Loyal,0,0.0965927,9.66
5922-ABDVO,Female,No,Yes,No,19,89.65,1761.05,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Mailed check,No,1,1,1703.35,Established,1,0.45220447,45.22
5923-GXUOC,Male,No,No,No,10,104.4,1081.45,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1044.0,Established,1,0.7694383,76.94
5924-IFQTT,Male,No,Yes,Yes,13,72.8,930.05,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic check,Yes,0,1,946.4,Established,0,0.076018035,7.6
5924-SNGKP,Female,No,No,No,41,20.25,865.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),Yes,0,0,830.25,Loyal,0,0.02382798,2.38
5928-QLDHB,Male,No,No,No,9,76.25,684.85,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,686.25,Established,0,0.58900505,58.9
5930-GBIWP,Male,No,No,No,69,81.5,5553.25,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Credit card (automatic),Yes,0,0,5623.5,Loyal,0,0.018869,1.89
5931-FLJJF,Male,Yes,Yes,No,7,70.1,467.55,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,1,1,490.7,Established,1,0.5517782,55.18
5934-RMPOV,Female,No,No,Yes,22,84.75,1816.75,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1864.5,Established,0,0.18460281,18.46
5934-TSSAU,Female,No,Yes,Yes,23,75.3,1702.9,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Credit card (automatic),Yes,1,1,1731.9,Established,0,0.05050366,5.05
5935-FCCNB,Female,Yes,No,No,17,94.2,1608.15,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1601.4,Established,0,0.61364806,61.36
5937-EORGB,Male,Yes,Yes,No,15,96.5,1392.25,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,1447.5,Established,0,0.6869064,68.69
5939-SXWHM,Male,No,Yes,Yes,48,26.3,1245.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1262.4,Loyal,0,0.0024917058,0.25
5939-XAIXZ,Female,No,No,No,19,56.1,1033.9,DSL,No,No,Yes,No,No,No,Month-to-month,Mailed check,Yes,0,1,1065.9,Established,0,0.23623781,23.62
5940-AHUHD,Male,No,No,No,1,70.6,70.6,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,No,1,1,70.6,New,1,0.67591363,67.59
5940-NFXKV,Male,No,Yes,No,19,83.65,1465.75,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1589.35,Established,1,0.6881214,68.81
5944-UGLLK,Male,No,No,No,53,54.9,3045.75,DSL,No,No,Yes,Yes,Yes,Yes,One year,Credit card (automatic),No,0,0,2909.7,Loyal,0,0.20215882,20.22
5945-AZYHT,Male,No,Yes,No,71,109.6,7854.15,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Electronic check,Yes,1,0,7781.6,Loyal,0,0.19570434,19.57
5947-SGKCL,Female,No,Yes,Yes,15,105.35,1559.25,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,1580.25,Established,0,0.16737224,16.74
5948-UJZLF,Male,No,No,No,2,49.25,97.0,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,No,0,1,98.5,New,0,0.4021939,40.22
5949-EBSQK,Male,No,Yes,Yes,4,61.45,229.55,DSL,No,No,No,Yes,No,Yes,Month-to-month,Credit card (automatic),No,0,1,245.8,New,1,0.26048833,26.05
5949-HGVJL,Female,No,Yes,No,26,73.05,1959.5,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,0,1,1899.3,Loyal,0,0.24819453,24.82
5949-XIKAE,Female,No,Yes,No,8,83.55,680.05,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,668.4,Established,1,0.78078854,78.08
5950-AAAGJ,Male,No,No,No,18,84.3,1537.9,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Bank transfer (automatic),No,1,1,1517.4,Established,0,0.3734211,37.34
5951-AOFIH,Male,No,No,No,33,66.4,2245.4,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,2191.2,Loyal,0,0.14420816,14.42
5954-BDFSG,Female,No,No,No,72,107.5,7853.7,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,7740.0,Loyal,0,0.05652593,5.65
5955-EPOAZ,Female,No,No,No,6,20.95,109.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,125.7,Established,0,0.12275294,12.28
5955-ERIHD,Male,No,Yes,No,18,94.7,1687.95,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1704.6,Established,1,0.6625306,66.25
5956-VKDTT,Female,Yes,Yes,No,5,74.35,334.8,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,371.75,New,1,0.79636896,79.64
5956-YHHRX,Male,Yes,No,No,21,104.35,2271.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2191.35,Established,0,0.5944199,59.44
5959-BELXA,Male,Yes,No,No,32,96.15,3019.25,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,3076.8,Loyal,1,0.5947903,59.48
5960-MVTUK,Male,No,No,No,3,29.75,96.85,DSL,No,No,No,Yes,No,No,Month-to-month,Electronic check,Yes,0,1,89.25,New,0,0.3884706,38.85
5960-WPXQM,Male,No,No,No,1,79.05,79.05,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,79.05,New,1,0.9108942,91.09
5961-VUSRV,Female,No,No,No,12,19.35,219.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),Yes,0,0,232.2,Established,0,0.073475614,7.35
5965-GGPRW,Male,No,Yes,Yes,72,105.25,7609.75,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),No,1,0,7578.0,Loyal,0,0.0063456893,0.63
5966-EMAZU,Male,No,Yes,No,64,108.5,6880.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Mailed check,Yes,1,0,6944.0,Loyal,0,0.14359038,14.36
5968-HYJRZ,Male,No,Yes,Yes,47,24.55,1160.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1153.85,Loyal,0,0.0024779425,0.25
5968-VXZLG,Male,No,No,No,2,46.6,87.9,DSL,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Yes,0,1,93.2,New,0,0.64649135,64.65
5968-XQIVE,Male,No,Yes,No,72,89.7,6588.95,Fiber optic,No,Yes,No,No,Yes,No,One year,Electronic check,Yes,1,0,6458.4,Loyal,0,0.11095739,11.1
5970-GHJAW,Male,No,Yes,Yes,46,19.95,862.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,917.7,Loyal,0,0.00142764,0.14
5973-EJGDP,Male,No,No,No,51,87.35,4473.0,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Electronic check,Yes,1,1,4454.85,Loyal,0,0.2733255,27.33
5975-BAICR,Male,No,Yes,Yes,36,63.7,2188.5,DSL,Yes,No,Yes,No,No,Yes,One year,Credit card (automatic),Yes,0,0,2293.2,Loyal,0,0.009735474,0.97
5976-JCJRH,Male,No,Yes,No,10,70.3,738.2,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,703.0,Established,1,0.59526753,59.53
5977-CKHON,Female,No,Yes,Yes,43,92.55,4039.0,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,3979.65,Loyal,0,0.030899813,3.09
5980-BDHPY,Male,No,Yes,No,72,87.1,6230.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,6271.2,Loyal,0,0.009069935,0.91
5980-NOPLP,Female,No,Yes,No,44,96.1,4364.1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,4228.4,Loyal,1,0.678263,67.83
5981-ITEMU,Male,No,Yes,No,40,97.1,3706.95,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,3884.0,Loyal,1,0.6220886,62.21
5981-ZVXOT,Female,Yes,No,No,35,108.35,3726.15,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Electronic check,Yes,1,0,3792.25,Loyal,0,0.28712967,28.71
5982-FPVQN,Female,No,Yes,Yes,37,95.15,3532.85,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,3520.55,Loyal,0,0.054456238,5.45
5982-PSMKW,Female,No,Yes,Yes,23,91.1,2198.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,2095.3,Established,0,0.003440969,0.34
5982-XMDEX,Female,No,No,No,65,26.5,1698.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1722.5,Loyal,0,0.005629408,0.56
5985-BEHZK,Female,Yes,Yes,No,72,105.0,7578.05,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),No,1,0,7560.0,Loyal,0,0.07228599,7.23
5985-TBABQ,Female,No,No,No,32,74.75,2282.95,DSL,Yes,No,No,No,Yes,Yes,One year,Mailed check,No,0,0,2392.0,Loyal,0,0.08041082,8.04
5986-WWXDV,Male,No,No,No,39,19.35,779.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),No,0,0,754.65,Loyal,0,0.027150208,2.72
5989-AXPUC,Female,No,Yes,No,68,118.6,7990.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,No,1,0,8064.8,Loyal,0,0.07226894,7.23
5989-OMNJE,Female,No,Yes,No,24,57.6,1367.75,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Electronic check,No,0,0,1382.4,Established,0,0.12245106,12.25
5989-PGKJB,Female,No,No,No,16,86.25,1340.1,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1380.0,Established,0,0.53812796,53.81
5993-BQHEA,Male,No,No,No,12,20.05,267.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,240.6,Established,0,0.02187263,2.19
5993-JSUWV,Female,No,No,No,66,61.15,4017.45,DSL,Yes,Yes,Yes,No,No,No,Two year,Bank transfer (automatic),Yes,0,0,4035.9,Loyal,0,0.012740845,1.27
5995-LFTLE,Male,No,No,No,58,25.3,1474.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,1467.4,Loyal,0,0.01468618,1.47
5995-OIGLP,Male,No,No,No,12,56.65,654.85,DSL,Yes,No,No,Yes,No,No,Month-to-month,Mailed check,No,0,1,679.8,Established,1,0.13108286,13.11
5995-SNNEW,Male,Yes,Yes,No,23,104.45,2184.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2402.35,Established,0,0.72114944,72.11
5995-WWKKG,Female,No,No,No,37,19.8,695.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic check,Yes,0,0,732.6,Loyal,0,0.047109652,4.71
5996-DAOQL,Male,No,No,No,1,20.45,20.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,20.45,New,0,0.40132087,40.13
5996-EBTKM,Female,No,Yes,Yes,67,69.9,4615.9,DSL,No,No,Yes,Yes,No,Yes,Two year,Bank transfer (automatic),Yes,0,0,4683.3,Loyal,0,0.0033730823,0.34
5996-NRVXR,Male,Yes,Yes,No,40,98.15,4116.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Credit card (automatic),Yes,1,0,3926.0,Loyal,0,0.105068274,10.51
5997-OPVFA,Male,No,Yes,No,72,89.05,6254.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,6411.6,Loyal,0,0.010146644,1.01
5998-DZLYR,Female,No,Yes,No,61,94.35,5703.0,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Bank transfer (automatic),Yes,1,0,5755.35,Loyal,0,0.038555585,3.86
5998-VVEJY,Male,No,No,No,26,80.5,2088.8,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Electronic check,Yes,1,1,2093.0,Loyal,1,0.33222088,33.22
5999-LCXAO,Female,No,No,No,1,29.9,29.9,DSL,Yes,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,29.9,New,0,0.37196308,37.2
6000-APYLU,Male,No,No,No,9,80.8,713.1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,727.2,Established,1,0.6843621,68.44
6000-UKLWI,Male,No,No,No,41,20.15,802.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,826.15,Loyal,0,0.008270331,0.83
6005-OBZPH,Female,Yes,No,No,26,89.15,2277.65,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,2317.9,Loyal,1,0.6575281,65.75
6007-TCTST,Female,No,Yes,Yes,72,115.8,8476.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,8337.6,Loyal,0,0.0018276733,0.18
6008-NAIXK,Male,Yes,No,No,54,55.45,2966.95,DSL,No,Yes,Yes,No,Yes,Yes,One year,Electronic check,Yes,0,0,2994.3,Loyal,0,0.36298946,36.3
6010-DDPPW,Male,No,Yes,No,70,25.15,1940.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1760.5,Loyal,0,0.01026883,1.03
6013-BHCAW,Male,No,Yes,Yes,61,81.0,4976.15,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,4941.0,Loyal,0,0.0025037099,0.25
6015-VVHHE,Female,Yes,No,No,5,83.15,446.05,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Yes,1,1,415.75,New,1,0.7338826,73.39
6016-LVTJQ,Female,No,Yes,Yes,34,20.65,716.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,702.1,Loyal,0,0.014540307,1.45
6016-NXBNJ,Male,No,No,No,35,19.15,638.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,Yes,0,0,670.25,Loyal,0,0.020715116,2.07
6017-PPLPX,Male,No,Yes,No,20,70.45,1470.95,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,1409.0,Established,1,0.53912294,53.91
6022-KOUQO,Female,No,Yes,Yes,2,29.05,44.75,DSL,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),No,0,1,58.1,New,0,0.32975832,32.98
6022-UGGSO,Female,Yes,No,No,32,74.4,2276.95,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,2380.8,Loyal,1,0.6092762,60.93
